sample_id,trace_id,parent_folder,peak_count,mean_peak_amplitude,max_peak_amplitude,stimulus_capsaicin_100nM_has_peak,stimulus_capsaicin_100nM_max_height,stimulus_capsaicin_100nM_peak_time,stimulus_capsaicin_100nM_gradient_time,stimulus_capsaicin_100nM_max_gradient,stimulus_KCl_50mM_has_peak,stimulus_KCl_50mM_max_height,stimulus_KCl_50mM_peak_time,stimulus_KCl_50mM_gradient_time,stimulus_KCl_50mM_max_gradient,stimulus_KCl_75mM_has_peak,stimulus_KCl_75mM_max_height,stimulus_KCl_75mM_peak_time,stimulus_KCl_75mM_gradient_time,stimulus_KCl_75mM_max_gradient,sample_corr_global,stimulus_corr_capsaicin_100nM,stimulus_corr_KCl_50mM,stimulus_corr_KCl_75mM,group
1st_B1,1st_B1_2,run_real_data_20260318_174848_real_1st_B1_ica_mukamel_n_120,7,2.3992339149949564,5.028078950389247,True,5.028078950389247,101.06797864042719,99.1480170396592,1.9078746570340541,True,4.72437680896231,200.72598548029038,199.4660106797864,0.9651964381727526,True,2.7800645103068855,303.56392872142555,302.84394312113756,1.9153023673699185,0.07056862721270744,0.05334389124596552,0.03495397533149454,0.06585266533487481,Cytokine
1st_B1,1st_B1_3,run_real_data_20260318_174848_real_1st_B1_ica_mukamel_n_120,0,0.0,0.0,False,,,,,False,,,,,False,,,,,0.07056862721270744,0.05334389124596552,0.03495397533149454,0.06585266533487481,Cytokine
1st_B1,1st_B1_4,run_real_data_20260318_174848_real_1st_B1_ica_mukamel_n_120,0,0.0,0.0,False,,,,,False,,,,,False,,,,,0.07056862721270744,0.05334389124596552,0.03495397533149454,0.06585266533487481,Cytokine
1st_B1,1st_B1_5,run_real_data_20260318_174848_real_1st_B1_ica_mukamel_n_120,5,2.660749649693633,7.387667864594034,True,4.864023501266518,100.46799064018718,99.80800383992319,0.28819314903009957,True,0.7777794630344492,200.42599148017038,199.91600167996637,0.2312451059824872,True,7.387667864594034,302.99394012119757,301.88396232075354,0.356371984166483,0.07056862721270744,0.05334389124596552,0.03495397533149454,0.06585266533487481,Cytokine
1st_B3,1st_B3_0,run_real_data_20260318_174848_real_1st_B3_ica_mukamel_n_120,2,5.203999920491267,8.591467207878843,True,8.591467207878843,103.47518156173098,99.21373266910749,0.07172611236661132,True,1.816532633103691,202.83896524818437,201.00834283656442,0.05507537645829091,False,,,,,0.07965645815456543,0.13068117455553876,0.13192683807503344,0.11794387142049031,Control
1st_B3,1st_B3_1,run_real_data_20260318_174848_real_1st_B3_ica_mukamel_n_120,3,2.216452274283979,4.091139340800388,True,4.091139340800388,103.20508973050836,102.45483464377888,0.5236680374729346,True,1.3983872974812923,200.97833263309525,200.82828161574935,0.3500582017363981,False,,,,,0.07965645815456543,0.13068117455553876,0.13192683807503344,0.11794387142049031,Control
1st_B3,1st_B3_2,run_real_data_20260318_174848_real_1st_B3_ica_mukamel_n_120,3,2.560778284650767,3.754128897942539,True,3.754128897942539,102.24476321949462,101.13438569113498,1.036769980125674,False,,,,,False,,,,,0.07965645815456543,0.13068117455553876,0.13192683807503344,0.11794387142049031,Control
1st_B3,1st_B3_3,run_real_data_20260318_174848_real_1st_B3_ica_mukamel_n_120,3,4.170303223098508,5.324393102662694,True,2.8536832563960313,103.14506932357,100.44415101134385,0.3338883176916665,True,5.324393102662694,204.21943460776663,203.949342776544,0.42322959682281763,True,4.332833310236799,303.13306524218234,302.53286117279873,0.371434127652382,0.07965645815456543,0.13068117455553876,0.13192683807503344,0.11794387142049031,Control
1st_B3,1st_B3_4,run_real_data_20260318_174848_real_1st_B3_ica_mukamel_n_120,3,1.440964412118099,3.234477849498744,True,0.5568065732731377,129.73410959726306,129.5240381729788,0.7412970566807746,False,,,,,False,,,,,0.07965645815456543,0.13068117455553876,0.13192683807503344,0.11794387142049031,Control
1st_B3,1st_B3_5,run_real_data_20260318_174848_real_1st_B3_ica_mukamel_n_120,3,3.859646087367429,6.322569741978797,True,6.322569741978797,104.97569173518995,101.16439589460416,0.606410431409005,True,3.619217320357623,201.21841426084868,199.08768981453693,0.16743238553886788,False,,,,,0.07965645815456543,0.13068117455553876,0.13192683807503344,0.11794387142049031,Control
1st_B3,1st_B3_6,run_real_data_20260318_174848_real_1st_B3_ica_mukamel_n_120,3,3.72724139825848,8.343023176049169,True,8.343023176049169,103.68525298601524,101.49450813276513,0.48893994099501326,True,2.448497498709976,203.64924074185222,199.29776123882118,0.349451881743299,True,0.390203520016297,303.07304483524393,300.912310185463,0.33462652166442747,0.07965645815456543,0.13068117455553876,0.13192683807503344,0.11794387142049031,Control
1st_B3,1st_B3_7,run_real_data_20260318_174848_real_1st_B3_ica_mukamel_n_120,3,4.656072948091413,4.752568688431499,True,4.752568688431499,104.19542644499128,99.33377348298421,0.2667935342519377,True,4.471617601132387,200.4681591741192,199.35778164575953,0.22992037899344153,True,4.744032554710355,302.26276934157613,300.9423203889322,0.22080972965169066,0.07965645815456543,0.13068117455553876,0.13192683807503344,0.11794387142049031,Control
1st_B3,1st_B3_8,run_real_data_20260318_174848_real_1st_B3_ica_mukamel_n_120,4,1.8957816134071213,3.529598690947312,True,0.6768557385470794,183.06224116199508,148.1303643238701,0.6780173132597868,False,,,,,True,0.10188061486010334,300.4921673368945,299.9519836744493,0.18836344200917776,0.07965645815456543,0.13068117455553876,0.13192683807503344,0.11794387142049031,Control
1st_B3,1st_B3_9,run_real_data_20260318_174848_real_1st_B3_ica_mukamel_n_120,4,3.2447477177104305,6.122289933851871,True,6.122289933851871,105.69593661845026,100.02400816277533,0.41243189306443667,True,5.280131508144915,201.27843466778702,199.65788368045133,0.16383854240324766,True,1.1120355532540531,300.5221775403637,299.8019326571034,0.22769325205512123,0.07965645815456543,0.13068117455553876,0.13192683807503344,0.11794387142049031,Control
1st_B3,1st_B3_10,run_real_data_20260318_174848_real_1st_B3_ica_mukamel_n_120,5,2.9703432988744902,7.60673212763681,True,5.5541832084111515,104.7656203109057,103.77528359642278,0.6536573826097124,True,7.60673212763681,202.41882239961586,202.41882239961586,0.9683288075728551,True,0.7474589450101272,387.34169617670005,336.77450333113256,1.1493884032212567,0.07965645815456543,0.13068117455553876,0.13192683807503344,0.11794387142049031,Control
1st_B3,1st_B3_11,run_real_data_20260318_174848_real_1st_B3_ica_mukamel_n_120,0,0.0,0.0,False,,,,,False,,,,,False,,,,,0.07965645815456543,0.13068117455553876,0.13192683807503344,0.11794387142049031,Control
